Date,Device,TrafficSource,Sessions,Orders,Revenue,Returns,BounceRate
2024-09-09,Tablet,Email,132,7,660.21,0,0.556
2024-09-09,Tablet,Social,144,3,310.88,1,0.415
2024-09-09,Tablet,Referral,113,5,538.47,0,0.311
2024-09-10,Mobile,Paid Search,681,22,2128.51,0,0.418
2024-09-10,Mobile,Organic Search,639,13,845.36,3,0.363
2024-09-10,Mobile,Email,389,13,1165.93,1,0.365
2024-09-10,Mobile,Social,462,16,985.79,2,0.616
2024-09-10,Mobile,Referral,309,6,499.74,0,0.283
2024-09-10,Desktop,Paid Search,510,15,1269.1,0,0.483
2024-09-10,Desktop,Organic Search,430,17,1481.84,0,0.478
2024-09-10,Desktop,Email,291,10,326.78,1,0.332
2024-09-10,Desktop,Social,359,13,975.33,1,0.498
2024-09-10,Desktop,Referral,246,3,208.15,0,0.548
2024-09-10,Tablet,Paid Search,230,3,261.07,0,0.633
2024-09-10,Tablet,Organic Search,197,2,173.82,0,0.242
2024-09-10,Tablet,Email,137,11,1052.2,1,0.257
2024-09-10,Tablet,Social,154,2,198.4,0,0.508
2024-09-10,Tablet,Referral,119,4,360.0,0,0.475
2024-09-11,Mobile,Paid Search,681,8,510.92,2,0.416
2024-09-11,Mobile,Organic Search,629,12,953.95,0,0.517
2024-09-11,Mobile,Email,405,15,1092.85,1,0.378
2024-09-11,Mobile,Social,475,14,1215.39,0,0.526
2024-09-11,Mobile,Referral,341,6,511.18,1,0.452
2024-09-11,Desktop,Paid Search,491,11,954.97,0,0.287
2024-09-11,Desktop,Organic Search,501,15,706.98,4,0.452
2024-09-11,Desktop,Email,289,14,1002.05,2,0.27
2024-09-11,Desktop,Social,346,6,554.59,2,0.304
2024-09-11,Desktop,Referral,264,7,615.51,1,0.552
2024-09-11,Tablet,Paid Search,259,8,642.44,0,0.458
2024-09-11,Tablet,Organic Search,198,7,626.84,0,0.248
2024-09-11,Tablet,Email,121,2,119.56,0,0.43
2024-09-11,Tablet,Social,153,5,271.27,0,0.417
2024-09-11,Tablet,Referral,98,2,145.8,0,0.424
2024-09-12,Mobile,Paid Search,717,12,636.92,0,0.549
2024-09-12,Mobile,Organic Search,644,6,627.07,0,0.488
2024-09-12,Mobile,Email,389,12,706.83,0,0.53
2024-09-12,Mobile,Social,445,6,286.06,0,0.526
2024-09-12,Mobile,Referral,343,9,711.5,0,0.406
2024-09-12,Desktop,Paid Search,541,17,1348.64,0,0.548
2024-09-12,Desktop,Organic Search,469,17,1151.21,0,0.473
2024-09-12,Desktop,Email,316,14,1212.54,1,0.496
2024-09-12,Desktop,Social,318,13,963.01,0,0.462
2024-09-12,Desktop,Referral,244,9,882.4,0,0.569
2024-09-12,Tablet,Paid Search,233,9,718.31,0,0.494
2024-09-12,Tablet,Organic Search,208,7,635.29,2,0.334
2024-09-12,Tablet,Email,131,3,180.85,0,0.396
2024-09-12,Tablet,Social,155,9,797.35,0,0.335
2024-09-12,Tablet,Referral,102,1,96.13,0,0.351
2024-09-13,Mobile,Paid Search,715,15,1144.61,1,0.645
2024-09-13,Mobile,Organic Search,620,4,193.51,1,0.304
2024-09-13,Mobile,Email,372,11,743.7,0,0.354
2024-09-13,Mobile,Social,458,13,1376.63,3,0.568
2024-09-13,Mobile,Referral,350,6,410.19,1,0.372
2024-09-13,Desktop,Paid Search,525,18,1849.02,1,0.351
2024-09-13,Desktop,Organic Search,446,16,1447.89,1,0.519
2024-09-13,Desktop,Email,298,7,384.73,1,0.421
2024-09-13,Desktop,Social,348,9,966.68,2,0.431
2024-09-13,Desktop,Referral,232,3,159.68,0,0.247
2024-09-13,Tablet,Paid Search,237,5,367.95,0,0.551
2024-09-13,Tablet,Organic Search,212,3,341.4,0,0.463
2024-09-13,Tablet,Email,129,3,213.48,0,0.411
2024-09-13,Tablet,Social,159,4,207.93,1,0.508
2024-09-13,Tablet,Referral,108,5,392.71,0,0.577
2024-09-14,Mobile,Paid Search,683,15,1564.13,0,0.438
2024-09-14,Mobile,Organic Search,688,17,1147.27,1,0.403
2024-09-14,Mobile,Email,367,11,616.13,0,0.431
2024-09-14,Mobile,Social,446,12,717.29,1,0.467
2024-09-14,Mobile,Referral,313,4,312.87,0,0.656
2024-09-14,Desktop,Paid Search,514,13,1103.21,0,0.257
2024-09-14,Desktop,Organic Search,476,11,1041.08,1,0.303
2024-09-14,Desktop,Email,276,8,752.16,0,0.414
2024-09-14,Desktop,Social,348,13,1199.95,2,0.273
2024-09-14,Desktop,Referral,237,9,652.41,1,0.431
2024-09-14,Tablet,Paid Search,240,3,206.47,0,0.662
2024-09-14,Tablet,Organic Search,226,9,931.08,0,0.42
2024-09-14,Tablet,Email,140,3,204.11,0,0.63
2024-09-14,Tablet,Social,152,4,428.59,0,0.427
2024-09-14,Tablet,Referral,107,5,206.24,0,0.293
2024-09-15,Mobile,Paid Search,734,16,1041.09,0,0.395
2024-09-15,Mobile,Organic Search,691,8,568.98,0,0.476
2024-09-15,Mobile,Email,401,15,792.4,1,0.337
2024-09-15,Mobile,Social,441,8,735.34,0,0.221
2024-09-15,Mobile,Referral,304,5,414.68,0,0.46
2024-09-15,Desktop,Paid Search,531,14,500.92,2,0.433
2024-09-15,Desktop,Organic Search,463,11,525.49,1,0.374
2024-09-15,Desktop,Email,298,6,420.13,0,0.245
2024-09-15,Desktop,Social,363,10,874.42,1,0.555
2024-09-15,Desktop,Referral,253,11,1098.44,1,0.458
2024-09-15,Tablet,Paid Search,242,6,358.15,0,0.434
2024-09-15,Tablet,Organic Search,206,7,295.03,0,0.497
2024-09-15,Tablet,Email,126,6,447.63,0,0.341
2024-09-15,Tablet,Social,151,2,159.25,1,0.349
2024-09-15,Tablet,Referral,111,2,184.33,0,0.453
2024-09-16,Mobile,Paid Search,715,19,1452.23,0,0.316
2024-09-16,Mobile,Organic Search,630,13,949.54,0,0.362
2024-09-16,Mobile,Email,426,13,1317.04,2,0.486
2024-09-16,Mobile,Social,442,5,354.71,0,0.389
2024-09-16,Mobile,Referral,333,3,213.58,0,0.303
2024-09-16,Desktop,Paid Search,507,10,769.3,1,0.511
2024-09-16,Desktop,Organic Search,449,7,478.4,0,0.391
2024-09-16,Desktop,Email,300,9,751.56,0,0.314
2024-09-16,Desktop,Social,323,11,773.61,0,0.363
2024-09-16,Desktop,Referral,235,8,840.9,3,0.484
2024-09-16,Tablet,Paid Search,229,8,595.96,1,0.54
2024-09-16,Tablet,Organic Search,220,5,353.56,0,0.437
2024-09-16,Tablet,Email,123,7,642.89,1,0.42
2024-09-16,Tablet,Social,162,5,301.37,0,0.401
2024-09-16,Tablet,Referral,104,7,450.16,0,0.394
2024-09-17,Mobile,Paid Search,726,19,1116.29,0,0.491
2024-09-17,Mobile,Organic Search,669,25,2350.76,0,0.469
2024-09-17,Mobile,Email,385,12,1169.79,0,0.379
2024-09-17,Mobile,Social,442,12,824.25,0,0.54
2024-09-17,Mobile,Referral,334,6,544.11,0,0.636
2024-09-17,Desktop,Paid Search,478,23,2189.76,0,0.461
2024-09-17,Desktop,Organic Search,494,18,1444.23,2,0.576
2024-09-17,Desktop,Email,286,8,540.84,0,0.533
2024-09-17,Desktop,Social,324,6,556.18,0,0.435
2024-09-17,Desktop,Referral,249,2,200.85,1,0.138
2024-09-17,Tablet,Paid Search,243,1,88.89,0,0.426
2024-09-17,Tablet,Organic Search,199,7,531.95,0,0.493
2024-09-17,Tablet,Email,135,7,646.76,2,0.329
2024-09-17,Tablet,Social,142,3,234.12,0,0.444
2024-09-17,Tablet,Referral,115,3,314.17,0,0.374
2024-09-18,Mobile,Paid Search,735,12,827.2,0,0.461
2024-09-18,Mobile,Organic Search,652,16,1239.97,0,0.389
2024-09-18,Mobile,Email,380,11,1217.56,0,0.389
2024-09-18,Mobile,Social,482,8,367.74,0,0.567
2024-09-18,Mobile,Referral,343,9,457.57,2,0.398
2024-09-18,Desktop,Paid Search,576,10,1015.51,1,0.415
2024-09-18,Desktop,Organic Search,456,12,929.12,0,0.39
2024-09-18,Desktop,Email,305,8,756.94,0,0.53
2024-09-18,Desktop,Social,316,3,256.25,0,0.295
2024-09-18,Desktop,Referral,267,8,937.81,0,0.317
2024-09-18,Tablet,Paid Search,231,2,205.27,0,0.379
2024-09-18,Tablet,Organic Search,208,9,622.06,2,0.335
2024-09-18,Tablet,Email,134,3,176.39,0,0.256
2024-09-18,Tablet,Social,145,4,338.06,0,0.39
2024-09-18,Tablet,Referral,113,2,161.59,0,0.348
2024-09-19,Mobile,Paid Search,721,18,1992.97,2,0.404
2024-09-19,Mobile,Organic Search,639,13,1551.81,2,0.374
2024-09-19,Mobile,Email,396,7,529.69,0,0.598
2024-09-19,Mobile,Social,458,4,325.1,0,0.291
2024-09-19,Mobile,Referral,370,9,886.46,1,0.406
2024-09-19,Desktop,Paid Search,464,11,1083.78,0,0.408
2024-09-19,Desktop,Organic Search,489,9,483.13,0,0.396
2024-09-19,Desktop,Email,284,9,1080.05,1,0.397
2024-09-19,Desktop,Social,339,13,1291.46,1,0.64
2024-09-19,Desktop,Referral,246,9,903.07,1,0.54
2024-09-19,Tablet,Paid Search,226,4,320.84,0,0.519
2024-09-19,Tablet,Organic Search,192,5,341.96,2,0.329
2024-09-19,Tablet,Email,136,3,293.64,0,0.323
2024-09-19,Tablet,Social,143,5,443.6,0,0.386
2024-09-19,Tablet,Referral,107,1,83.76,0,0.498
2024-09-20,Mobile,Paid Search,664,12,822.96,1,0.401
2024-09-20,Mobile,Organic Search,633,17,1929.43,0,0.32
2024-09-20,Mobile,Email,365,19,1111.32,1,0.448
2024-09-20,Mobile,Social,433,11,815.63,0,0.419
2024-09-20,Mobile,Referral,352,8,627.71,0,0.562
2024-09-20,Desktop,Paid Search,488,13,888.41,2,0.371
2024-09-20,Desktop,Organic Search,454,10,947.94,2,0.487
2024-09-20,Desktop,Email,282,11,952.11,0,0.367
2024-09-20,Desktop,Social,349,11,853.55,0,0.412
2024-09-20,Desktop,Referral,242,3,222.04,0,0.218
2024-09-20,Tablet,Paid Search,226,3,212.88,0,0.565
2024-09-20,Tablet,Organic Search,214,3,126.39,0,0.495
2024-09-20,Tablet,Email,129,2,129.02,0,0.559
2024-09-20,Tablet,Social,148,5,446.11,0,0.398
2024-09-20,Tablet,Referral,113,0,0.0,0,0.551
2024-09-21,Mobile,Paid Search,712,17,1125.39,0,0.372
2024-09-21,Mobile,Organic Search,639,17,1079.06,1,0.456
2024-09-21,Mobile,Email,376,14,864.17,0,0.529
2024-09-21,Mobile,Social,474,7,471.28,1,0.346
2024-09-21,Mobile,Referral,337,4,323.99,1,0.651
2024-09-21,Desktop,Paid Search,549,7,632.91,1,0.364
2024-09-21,Desktop,Organic Search,438,19,2076.27,0,0.416
2024-09-21,Desktop,Email,306,8,572.19,0,0.417
2024-09-21,Desktop,Social,342,9,800.83,0,0.674
2024-09-21,Desktop,Referral,244,6,503.63,1,0.542
2024-09-21,Tablet,Paid Search,242,5,359.13,1,0.341
2024-09-21,Tablet,Organic Search,219,6,544.86,0,0.548
2024-09-21,Tablet,Email,138,4,399.09,1,0.444
2024-09-21,Tablet,Social,156,6,495.75,0,0.422
2024-09-21,Tablet,Referral,101,3,215.09,0,0.35
2024-09-22,Mobile,Paid Search,709,8,516.35,0,0.472
2024-09-22,Mobile,Organic Search,626,11,1117.92,0,0.497
2024-09-22,Mobile,Email,394,15,1642.29,2,0.248
2024-09-22,Mobile,Social,464,12,773.81,1,0.41
2024-09-22,Mobile,Referral,306,7,581.22,1,0.479
2024-09-22,Desktop,Paid Search,526,4,163.07,0,0.326
2024-09-22,Desktop,Organic Search,447,14,1120.45,3,0.305
2024-09-22,Desktop,Email,284,9,613.01,2,0.589
2024-09-22,Desktop,Social,336,8,547.32,1,0.353
2024-09-22,Desktop,Referral,267,6,449.49,1,0.388
2024-09-22,Tablet,Paid Search,229,7,482.19,0,0.437
2024-09-22,Tablet,Organic Search,199,7,687.67,0,0.528
2024-09-22,Tablet,Email,140,5,225.87,0,0.382
2024-09-22,Tablet,Social,169,3,219.52,1,0.389
2024-09-22,Tablet,Referral,113,5,263.49,1,0.41
2024-09-23,Mobile,Paid Search,738,22,2038.65,2,0.501
2024-09-23,Mobile,Organic Search,618,20,1735.26,0,0.411
2024-09-23,Mobile,Email,405,13,887.48,0,0.561
2024-09-23,Mobile,Social,488,11,1008.71,0,0.467
2024-09-23,Mobile,Referral,360,12,937.76,0,0.489
2024-09-23,Desktop,Paid Search,547,12,827.05,0,0.26
2024-09-23,Desktop,Organic Search,444,12,754.78,1,0.395
2024-09-23,Desktop,Email,285,8,791.07,1,0.402
2024-09-23,Desktop,Social,367,7,735.02,0,0.543
2024-09-23,Desktop,Referral,225,6,456.68,0,0.278
2024-09-23,Tablet,Paid Search,202,5,501.55,0,0.576
2024-09-23,Tablet,Organic Search,206,8,435.75,0,0.426
2024-09-23,Tablet,Email,128,3,301.25,0,0.575
2024-09-23,Tablet,Social,152,6,577.19,0,0.492
2024-09-23,Tablet,Referral,113,1,86.41,0,0.31
2024-09-24,Mobile,Paid Search,704,19,1150.27,3,0.495
2024-09-24,Mobile,Organic Search,595,15,1055.46,2,0.228
2024-09-24,Mobile,Email,378,4,321.17,1,0.456
2024-09-24,Mobile,Social,457,10,858.5,0,0.547
2024-09-24,Mobile,Referral,346,4,405.13,0,0.447
2024-09-24,Desktop,Paid Search,523,14,1349.42,0,0.69
2024-09-24,Desktop,Organic Search,464,18,1082.63,2,0.527
2024-09-24,Desktop,Email,304,9,1069.98,0,0.432
2024-09-24,Desktop,Social,335,8,787.61,1,0.344
2024-09-24,Desktop,Referral,243,5,355.79,0,0.362
2024-09-24,Tablet,Paid Search,226,6,631.58,0,0.428
2024-09-24,Tablet,Organic Search,219,4,202.56,0,0.517
2024-09-24,Tablet,Email,130,3,329.39,0,0.419
2024-09-24,Tablet,Social,145,4,338.09,0,0.435
2024-09-24,Tablet,Referral,110,2,192.03,0,0.333
2024-09-25,Mobile,Paid Search,650,9,632.42,0,0.547
2024-09-25,Mobile,Organic Search,571,12,768.14,2,0.508
2024-09-25,Mobile,Email,403,13,1340.63,2,0.472
2024-09-25,Mobile,Social,467,11,1230.9,1,0.262
2024-09-25,Mobile,Referral,328,8,679.44,0,0.351
2024-09-25,Desktop,Paid Search,537,16,1192.82,2,0.477
2024-09-25,Desktop,Organic Search,472,13,884.82,0,0.455
2024-09-25,Desktop,Email,295,8,695.11,0,0.297
2024-09-25,Desktop,Social,369,14,1136.33,0,0.403
2024-09-25,Desktop,Referral,232,6,484.59,0,0.293
2024-09-25,Tablet,Paid Search,239,6,348.0,0,0.419
2024-09-25,Tablet,Organic Search,225,7,481.13,0,0.375
2024-09-25,Tablet,Email,135,5,288.87,0,0.441
2024-09-25,Tablet,Social,165,1,41.14,0,0.568
2024-09-25,Tablet,Referral,111,3,259.7,0,0.442
2024-09-26,Mobile,Paid Search,639,9,557.77,0,0.362
2024-09-26,Mobile,Organic Search,647,14,1114.29,1,0.539
2024-09-26,Mobile,Email,344,9,1054.08,1,0.311
2024-09-26,Mobile,Social,488,11,1147.73,2,0.457
2024-09-26,Mobile,Referral,338,11,1108.97,2,0.35
2024-09-26,Desktop,Paid Search,494,10,482.52,1,0.434
2024-09-26,Desktop,Organic Search,484,24,1815.69,1,0.42
2024-09-26,Desktop,Email,291,11,866.83,1,0.408
2024-09-26,Desktop,Social,321,11,1130.25,1,0.526
2024-09-26,Desktop,Referral,252,6,453.96,0,0.463
2024-09-26,Tablet,Paid Search,234,5,418.1,1,0.227
2024-09-26,Tablet,Organic Search,217,12,1275.61,4,0.328
2024-09-26,Tablet,Email,131,6,426.07,0,0.402
2024-09-26,Tablet,Social,157,3,213.02,0,0.509
2024-09-26,Tablet,Referral,110,3,185.24,0,0.497
2024-09-27,Mobile,Paid Search,678,10,737.2,0,0.298
2024-09-27,Mobile,Organic Search,639,15,1117.35,1,0.258
2024-09-27,Mobile,Email,426,12,1282.92,1,0.55
2024-09-27,Mobile,Social,473,16,859.06,1,0.269
2024-09-27,Mobile,Referral,320,5,338.67,1,0.426
2024-09-27,Desktop,Paid Search,526,12,797.09,1,0.398
2024-09-27,Desktop,Organic Search,463,5,356.05,0,0.49
2024-09-27,Desktop,Email,291,13,958.76,1,0.245
2024-09-27,Desktop,Social,338,14,1071.91,1,0.524
2024-09-27,Desktop,Referral,237,10,653.76,0,0.278
2024-09-27,Tablet,Paid Search,248,7,661.82,1,0.504
2024-09-27,Tablet,Organic Search,227,4,313.41,0,0.511
2024-09-27,Tablet,Email,136,6,340.48,0,0.541
2024-09-27,Tablet,Social,146,5,359.94,1,0.57
2024-09-27,Tablet,Referral,109,1,78.67,0,0.497
2024-09-28,Mobile,Paid Search,690,19,1736.46,0,0.475
2024-09-28,Mobile,Organic Search,669,18,1466.93,2,0.567
2024-09-28,Mobile,Email,377,6,729.02,0,0.392
2024-09-28,Mobile,Social,471,10,892.72,1,0.507
2024-09-28,Mobile,Referral,357,5,409.97,0,0.396
2024-09-28,Desktop,Paid Search,573,14,825.37,0,0.429
2024-09-28,Desktop,Organic Search,447,12,973.9,0,0.458
2024-09-28,Desktop,Email,265,4,283.18,0,0.439
2024-09-28,Desktop,Social,350,9,961.36,2,0.529
2024-09-28,Desktop,Referral,254,7,444.12,0,0.34
2024-09-28,Tablet,Paid Search,228,8,718.32,0,0.484
2024-09-28,Tablet,Organic Search,218,6,508.74,1,0.404
2024-09-28,Tablet,Email,138,3,269.63,0,0.467
2024-09-28,Tablet,Social,155,1,70.42,0,0.481
2024-09-28,Tablet,Referral,108,4,405.43,0,0.248
2024-09-29,Mobile,Paid Search,656,18,1322.23,1,0.429
2024-09-29,Mobile,Organic Search,632,22,1652.74,6,0.471
2024-09-29,Mobile,Email,411,7,608.92,0,0.561
2024-09-29,Mobile,Social,432,11,971.98,0,0.575
2024-09-29,Mobile,Referral,317,10,798.94,0,0.473
2024-09-29,Desktop,Paid Search,530,14,1593.27,1,0.571
2024-09-29,Desktop,Organic Search,462,11,1081.37,0,0.475
2024-09-29,Desktop,Email,285,6,458.75,0,0.474
2024-09-29,Desktop,Social,357,5,325.79,0,0.403
2024-09-29,Desktop,Referral,243,8,321.31,1,0.618
2024-09-29,Tablet,Paid Search,228,4,481.09,0,0.494
2024-09-29,Tablet,Organic Search,204,4,359.07,0,0.339
2024-09-29,Tablet,Email,131,5,205.28,0,0.373
2024-09-29,Tablet,Social,148,5,393.42,0,0.496
2024-09-29,Tablet,Referral,115,4,167.94,0,0.537
2024-09-30,Mobile,Paid Search,683,11,952.94,2,0.525
2024-09-30,Mobile,Organic Search,637,9,673.75,1,0.249
2024-09-30,Mobile,Email,385,13,1119.73,1,0.212
2024-09-30,Mobile,Social,444,8,494.49,0,0.438
2024-09-30,Mobile,Referral,328,3,227.04,0,0.503
2024-09-30,Desktop,Paid Search,522,8,423.05,0,0.484
2024-09-30,Desktop,Organic Search,464,11,1004.72,0,0.427
2024-09-30,Desktop,Email,284,8,522.43,1,0.471
2024-09-30,Desktop,Social,362,8,698.17,0,0.467
2024-09-30,Desktop,Referral,247,6,299.42,0,0.335
2024-09-30,Tablet,Paid Search,234,7,374.93,0,0.53
2024-09-30,Tablet,Organic Search,217,8,513.57,0,0.507
2024-09-30,Tablet,Email,125,3,155.15,0,0.356
2024-09-30,Tablet,Social,151,5,352.0,0,0.366
2024-09-30,Tablet,Referral,115,4,282.54,0,0.367
2024-10-01,Mobile,Paid Search,695,15,1203.05,2,0.504
2024-10-01,Mobile,Organic Search,612,13,837.15,0,0.481
2024-10-01,Mobile,Email,393,11,1159.6,0,0.415
2024-10-01,Mobile,Social,453,6,489.8,0,0.338
2024-10-01,Mobile,Referral,332,11,801.86,0,0.538
2024-10-01,Desktop,Paid Search,477,9,937.06,0,0.423
2024-10-01,Desktop,Organic Search,473,12,1066.34,0,0.487
2024-10-01,Desktop,Email,289,15,1204.64,0,0.217
2024-10-01,Desktop,Social,323,8,743.17,1,0.6
2024-10-01,Desktop,Referral,242,5,524.16,0,0.233
2024-10-01,Tablet,Paid Search,233,6,493.21,0,0.458
2024-10-01,Tablet,Organic Search,213,3,232.03,0,0.423
2024-10-01,Tablet,Email,131,2,105.94,0,0.428
2024-10-01,Tablet,Social,151,4,380.11,0,0.403
2024-10-01,Tablet,Referral,116,1,43.97,0,0.422
2024-10-02,Mobile,Paid Search,740,22,1159.11,2,0.387
2024-10-02,Mobile,Organic Search,623,16,970.65,1,0.563
2024-10-02,Mobile,Email,413,10,549.47,0,0.529
2024-10-02,Mobile,Social,452,11,997.65,1,0.524
2024-10-02,Mobile,Referral,337,8,884.74,0,0.382
2024-10-02,Desktop,Paid Search,545,15,795.1,0,0.495
2024-10-02,Desktop,Organic Search,421,8,607.66,0,0.298
2024-10-02,Desktop,Email,287,9,683.12,1,0.402
2024-10-02,Desktop,Social,355,5,359.14,0,0.442
2024-10-02,Desktop,Referral,265,4,471.3,1,0.512
2024-10-02,Tablet,Paid Search,211,1,96.43,0,0.374
2024-10-02,Tablet,Organic Search,206,4,290.94,0,0.433
2024-10-02,Tablet,Email,126,3,218.65,0,0.329
2024-10-02,Tablet,Social,162,3,282.13,0,0.331
2024-10-02,Tablet,Referral,110,2,170.79,0,0.199
2024-10-03,Mobile,Paid Search,749,9,795.59,1,0.675
2024-10-03,Mobile,Organic Search,643,10,921.58,1,0.38
2024-10-03,Mobile,Email,401,12,1009.41,0,0.429
2024-10-03,Mobile,Social,425,3,203.37,0,0.469
2024-10-03,Mobile,Referral,334,3,186.35,0,0.429
2024-10-03,Desktop,Paid Search,529,11,993.81,0,0.42
2024-10-03,Desktop,Organic Search,495,22,1953.06,3,0.318
2024-10-03,Desktop,Email,265,9,820.77,1,0.404
2024-10-03,Desktop,Social,344,7,441.44,1,0.248
2024-10-03,Desktop,Referral,257,5,276.31,0,0.54
2024-10-03,Tablet,Paid Search,220,4,190.49,0,0.223
2024-10-03,Tablet,Organic Search,224,9,1151.52,1,0.41
2024-10-03,Tablet,Email,119,4,362.36,0,0.44
2024-10-03,Tablet,Social,148,6,453.16,1,0.395
2024-10-03,Tablet,Referral,104,3,350.99,0,0.345
2024-10-04,Mobile,Paid Search,711,8,723.94,0,0.485
2024-10-04,Mobile,Organic Search,647,19,1597.07,2,0.406
2024-10-04,Mobile,Email,398,14,1294.85,1,0.466
2024-10-04,Mobile,Social,497,14,1645.45,2,0.339
2024-10-04,Mobile,Referral,331,6,482.67,0,0.353
2024-10-04,Desktop,Paid Search,522,17,1177.48,1,0.559
2024-10-04,Desktop,Organic Search,493,10,683.89,0,0.398
2024-10-04,Desktop,Email,279,10,509.87,0,0.398
2024-10-04,Desktop,Social,337,8,625.89,1,0.368
2024-10-04,Desktop,Referral,253,8,713.45,1,0.39
2024-10-04,Tablet,Paid Search,237,7,581.77,0,0.478
2024-10-04,Tablet,Organic Search,225,8,797.19,0,0.249
2024-10-04,Tablet,Email,133,2,107.25,0,0.345
2024-10-04,Tablet,Social,151,3,226.73,0,0.412
2024-10-04,Tablet,Referral,110,5,405.06,0,0.426
2024-10-05,Mobile,Paid Search,717,16,1369.36,1,0.582
2024-10-05,Mobile,Organic Search,603,11,1099.52,0,0.456
2024-10-05,Mobile,Email,380,14,717.47,2,0.374
2024-10-05,Mobile,Social,443,14,1070.84,0,0.631
2024-10-05,Mobile,Referral,325,11,1062.63,0,0.535
2024-10-05,Desktop,Paid Search,532,12,685.82,0,0.336
2024-10-05,Desktop,Organic Search,476,5,165.74,0,0.216
2024-10-05,Desktop,Email,283,14,1147.07,1,0.442
2024-10-05,Desktop,Social,361,16,1121.97,0,0.435
2024-10-05,Desktop,Referral,259,14,1087.93,0,0.303
2024-10-05,Tablet,Paid Search,228,8,775.41,1,0.284
2024-10-05,Tablet,Organic Search,230,11,723.57,0,0.681
2024-10-05,Tablet,Email,139,6,611.04,0,0.476
2024-10-05,Tablet,Social,151,3,207.09,0,0.385
2024-10-05,Tablet,Referral,111,3,221.94,0,0.464
2024-10-06,Mobile,Paid Search,756,12,672.76,3,0.505
2024-10-06,Mobile,Organic Search,650,15,959.15,0,0.231
2024-10-06,Mobile,Email,398,11,1408.3,0,0.259
2024-10-06,Mobile,Social,451,8,446.34,1,0.341
2024-10-06,Mobile,Referral,330,4,430.65,0,0.524
2024-10-06,Desktop,Paid Search,510,14,839.29,1,0.47
2024-10-06,Desktop,Organic Search,460,10,601.62,1,0.302
2024-10-06,Desktop,Email,265,6,692.9,0,0.407
2024-10-06,Desktop,Social,317,9,517.26,1,0.508
2024-10-06,Desktop,Referral,242,10,569.85,0,0.401
2024-10-06,Tablet,Paid Search,240,9,607.15,3,0.428
2024-10-06,Tablet,Organic Search,214,3,213.22,1,0.352
2024-10-06,Tablet,Email,134,6,691.79,1,0.374
2024-10-06,Tablet,Social,150,6,518.98,0,0.568
2024-10-06,Tablet,Referral,112,3,225.03,0,0.54
2024-10-07,Mobile,Paid Search,683,14,978.82,0,0.473
2024-10-07,Mobile,Organic Search,637,22,1562.18,2,0.526
2024-10-07,Mobile,Email,418,14,1024.46,2,0.517
2024-10-07,Mobile,Social,422,8,477.81,0,0.486
2024-10-07,Mobile,Referral,329,8,421.5,0,0.402
2024-10-07,Desktop,Paid Search,523,16,1271.59,1,0.359
2024-10-07,Desktop,Organic Search,477,7,526.79,0,0.449
2024-10-07,Desktop,Email,289,12,1500.68,1,0.289
2024-10-07,Desktop,Social,342,6,583.15,0,0.428
2024-10-07,Desktop,Referral,243,8,584.45,0,0.125
2024-10-07,Tablet,Paid Search,235,8,531.24,0,0.385
2024-10-07,Tablet,Organic Search,194,6,598.49,1,0.426
2024-10-07,Tablet,Email,126,5,394.66,1,0.22
2024-10-07,Tablet,Social,149,1,78.12,0,0.475
2024-10-07,Tablet,Referral,116,5,397.26,1,0.643
2024-10-08,Mobile,Paid Search,706,12,1276.26,2,0.29
2024-10-08,Mobile,Organic Search,609,13,800.78,2,0.61
2024-10-08,Mobile,Email,413,12,1214.87,0,0.244
2024-10-08,Mobile,Social,435,7,663.29,0,0.326
2024-10-08,Mobile,Referral,328,6,541.02,0,0.557
2024-10-08,Desktop,Paid Search,530,17,1800.75,1,0.464
2024-10-08,Desktop,Organic Search,484,16,1206.44,3,0.382
2024-10-08,Desktop,Email,304,10,898.66,0,0.433
2024-10-08,Desktop,Social,339,7,707.47,2,0.379
2024-10-08,Desktop,Referral,260,8,828.54,0,0.321
2024-10-08,Tablet,Paid Search,246,8,571.58,0,0.352
2024-10-08,Tablet,Organic Search,204,8,600.42,2,0.39
2024-10-08,Tablet,Email,146,3,381.69,0,0.417
2024-10-08,Tablet,Social,148,3,194.9,0,0.352
2024-10-08,Tablet,Referral,117,5,381.97,0,0.474
2024-10-09,Mobile,Paid Search,784,12,690.06,1,0.662
2024-10-09,Mobile,Organic Search,629,8,685.41,0,0.342
2024-10-09,Mobile,Email,386,17,840.82,0,0.498
2024-10-09,Mobile,Social,397,7,592.9,1,0.481
2024-10-09,Mobile,Referral,330,8,722.05,0,0.444
2024-10-09,Desktop,Paid Search,491,17,1387.05,1,0.431
2024-10-09,Desktop,Organic Search,450,12,978.2,0,0.38
2024-10-09,Desktop,Email,310,9,419.65,2,0.456
2024-10-09,Desktop,Social,341,18,943.13,0,0.358
2024-10-09,Desktop,Referral,254,11,1060.02,1,0.261
2024-10-09,Tablet,Paid Search,239,9,807.83,0,0.319
2024-10-09,Tablet,Organic Search,223,7,518.65,0,0.454
2024-10-09,Tablet,Email,139,3,158.96,0,0.378
2024-10-09,Tablet,Social,142,2,83.84,0,0.537
2024-10-09,Tablet,Referral,108,2,141.65,1,0.24
2024-10-10,Mobile,Paid Search,712,7,588.49,2,0.24
